DATAFLOW,LAST UPDATE,freq,duration,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Hungary,2021,13.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Hungary,2022,12.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Hungary,2023,12.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Hungary,2024,11.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Hungary,2025,11.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2016,15.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2017,15.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2018,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2019,16.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2020,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2021,14.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2022,17.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2023,15.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2024,15.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Ireland,2025,14.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2016,18.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2017,19.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2018,17.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2019,16.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2020,15.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2021,17.4,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2022,20.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2023,19.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Iceland,2024,18.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2016,11.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2017,11.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2018,11.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2019,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2020,10.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2021,12.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2022,13.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2023,12.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2024,10.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Italy,2025,7.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2016,17.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2017,16.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2018,17.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2019,16.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2020,16.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2021,8.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2022,12.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2023,10.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2024,10.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Lithuania,2025,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2016,11.8,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2017,12.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2018,14.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2019,13.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2020,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2021,11.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2022,12.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2023,12.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2024,13.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Luxembourg,2025,13.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2016,12.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2017,14.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2018,13.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2019,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2020,13.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2021,11.6,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2022,11.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2023,11.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2024,10.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Latvia,2025,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Montenegro,2016,14.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Montenegro,2017,12.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Montenegro,2018,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Montenegro,2019,12.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Montenegro,2020,8.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2016,12.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2017,10.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2018,12.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2019,12.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2020,10.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2021,10.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2022,11.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2023,10.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2024,10.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,North Macedonia,2025,8.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2016,14.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2017,15.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2018,17.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2019,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2020,11.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2021,14.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2022,13.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2023,14.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2024,12.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Malta,2025,11.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2016,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2017,15.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2018,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2019,16.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2020,14.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2021,17.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2022,19.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2023,18.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2024,17.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Netherlands,2025,17.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2016,13.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2017,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2018,13.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2019,13.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2020,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2021,11.3,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2022,17.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2023,17.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2024,12.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Norway,2025,11.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2016,11.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2017,11.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2018,11.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2019,11.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2020,9.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2021,9.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2022,9.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2023,8.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2024,9.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Poland,2025,9.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2016,14.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2017,14.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2018,14.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2019,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2020,12.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2021,12.0,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2022,13.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2023,14.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2024,13.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Portugal,2025,13.2,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2016,4.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2017,5.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2018,4.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2019,4.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2020,3.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2021,4.5,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2022,4.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2023,4.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2024,4.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Romania,2025,4.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2016,13.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2017,13.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2018,14.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2019,13.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2020,12.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2021,13.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2022,12.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2023,13.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2024,11.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Serbia,2025,10.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2016,19.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2017,20.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2018,20.2,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2019,19.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2020,17.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2021,15.9,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2022,18.5,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2023,17.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2024,15.0,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Sweden,2025,13.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2016,11.6,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2017,13.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2018,11.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2019,12.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2020,11.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2021,12.1,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2022,11.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2023,10.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2024,10.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovenia,2025,9.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2016,12.4,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2017,12.9,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2018,11.7,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2019,10.8,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2020,9.1,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2021,7.7,b,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2022,7.3,,
ESTAT:LFSA_EGAD(1.0),17/04/26 11:00:00,Annual,From 0 to 11 months,Females,From 20 to 64 years,Percentage,Slovakia,2023,7.8,,
