"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Portugal","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",41.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",38.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2025",47.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2025",39.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2024",48.17,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2024",39.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2023",48.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2023",39.65,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2022",47.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2022",39.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2021",47.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2021",39.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2020",47.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2020",39.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2019",48.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2019",39.52,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2018",48.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2018",40.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Male","2017",49.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continuous Permanent Household Survey","Mean weekly hours usually worked per employee by sex","Female","2017",40.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continous Household Survey","Mean weekly hours usually worked per employee by sex","Male","2016",50.01,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continous Household Survey","Mean weekly hours usually worked per employee by sex","Female","2016",41.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continous Household Survey","Mean weekly hours usually worked per employee by sex","Male","2015",49.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"Paraguay","HS - Continous Household Survey","Mean weekly hours usually worked per employee by sex","Female","2015",41.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",44.2,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers",
"Palestine (State of)","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",36.7,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers",
"Qatar","LFS - Labor Force Sample Survey","Mean weekly hours usually worked per employee by sex","Male","2015",49,,"Working time arrangement coverage: Full-time and part time workers","Data reference period: September"
"Qatar","LFS - Labor Force Sample Survey","Mean weekly hours usually worked per employee by sex","Female","2015",51,,"Working time arrangement coverage: Full-time and part time workers","Data reference period: September"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",40.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",40.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",40.44,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",40.12,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",40.5,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",40.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",40.61,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",40.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",40.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",40.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",40.66,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",40.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",40.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",40.25,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",40.66,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",40.29,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",40.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",40.35,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",40.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",40.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2025",39.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2025",38.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",39.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",38.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",39.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",38.89,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",39.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",38.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",39.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",38.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",39.77,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",38.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",39.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",38.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",39.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",38.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",39.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",38.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",39.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",38.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",37.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",32.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",37.72,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",32.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",36.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",32.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",37.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",32.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",39.57,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",34.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",41.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",35.66,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",41.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",35.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",41.05,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",35.7,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",46.43,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",43.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",46.5,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",43.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",45.62,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",43.45,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",45.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",43.25,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",43.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",41.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",43.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",41.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",43.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saudi Arabia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",41.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Mean weekly hours usually worked per employee by sex","Male","2022",49.08,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Mean weekly hours usually worked per employee by sex","Female","2022",41.45,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2022",46.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2022",39.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2019",48.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HIES - Harmonized Survey on Household Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2019",41.56,,,"Repository: ILO-STATISTICS - Micro data processing"
"Singapore","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",46.1,,"Working time arrangement coverage: Full-time and part time workers","Data reference period: June | Population coverage: Nationals, residents"
"Singapore","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",42,,"Working time arrangement coverage: Full-time and part time workers","Data reference period: June | Population coverage: Nationals, residents"
"Somalia","HIES - Integrated Household Budget Survey","Mean weekly hours usually worked per employee by sex","Male","2022",48.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","HIES - Integrated Household Budget Survey","Mean weekly hours usually worked per employee by sex","Female","2022",40.16,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",32.96,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",29.76,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2025",41.41,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2025",40.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",41.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",40.91,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",43.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",41.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",43.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",41.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",43.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",41.87,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",42.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",41.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",42.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",41.63,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",42.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",41.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",43.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",41.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",43.26,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",41.7,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",43.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",41.71,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HIES - Household Budget Survey","Mean weekly hours usually worked per employee by sex","Male","2017",46.94,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Sao Tome and Principe","HIES - Household Budget Survey","Mean weekly hours usually worked per employee by sex","Female","2017",49.31,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Mean weekly hours usually worked per employee by sex","Male","2024",40.64,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Mean weekly hours usually worked per employee by sex","Female","2024",39.09,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",39.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.2,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.49,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",38.32,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",39.63,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",38.38,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",40.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",38.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",40.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",38.35,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",39.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",38.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",39.74,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",38.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",40,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",38.21,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",40.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",38.34,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",39.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",38.15,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",39.81,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",38.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2022",39.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2022",38.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2021",39.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2021",38.54,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2020",39.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2020",38.39,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2019",40,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2019",38.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2018",39.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2018",37.88,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2017",39.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2017",37.94,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2016",40.03,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2016",38.05,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2015",40.06,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2015",38.22,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2024",38.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2024",36.43,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Male","2023",38.86,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sweden","LFS - EU Labour Force Survey","Mean weekly hours usually worked per employee by sex","Female","2023",36.38,,,"Repository: ILO-STATISTICS - Micro data processing"
